"ID","HWSD2_SMU_ID","WISE30s_SMU_ID","HWSD1_SMU_ID","COVERAGE","SHARE","WRB4","WRB_PHASES","WRB2","WRB2_CODE","FAO90","KOPPEN","TEXTURE_USDA","REF_BULK_DENSITY","BULK_DENSITY","DRAINAGE","ROOT_DEPTH","AWC","PHASE1","PHASE2","ROOTS","IL","ADD_PROP"
648957,34485,WD20034485,34485,6,100,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
648964,34486,WD20034486,34486,6,100,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
648971,34487,WD20034487,34487,6,85,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
648985,34488,WD20034488,34488,6,85,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
648999,34491,WD20034491,34491,6,54,LPli,LPlikk,LP,18,LPq,B,11,1.5600000,1.3700000,I,4,10,1,0,,,0
649013,34492,WD20034492,34492,6,86,LPnt,LPnt,LP,18,RK,B,,,-3.0000000,,4,0,0,0,,,0
649027,34493,WD20034493,34493,6,54,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649041,34494,WD20034494,34494,6,51,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
649055,34495,WD20034495,34495,6,59,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649069,34496,WD20034496,34496,6,81,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
649083,34497,WD20034497,34497,6,53,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,0,,,0
649097,34498,WD20034498,34498,6,90,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
649111,34499,WD20034499,34499,6,61,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
649125,34501,WD20034501,34501,6,90,RGca,RGkkca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,1,0,,,0
649139,34502,WD20034502,34502,6,83,RGca,RGkkca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,1,0,,,0
649153,34504,WD20034504,34504,6,76,LPli,LPli,LP,18,LPq,B,11,1.5600000,1.3700000,I,4,10,0,0,,,0
649167,34506,WD20034506,34506,6,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649174,34508,WD20034508,34508,6,69,LPli,LPli,LP,18,LPq,B,11,1.5600000,1.3700000,I,4,10,0,0,,,0
649188,34510,WD20034510,34510,6,51,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,19,,,0
649202,34511,WD20034511,34511,6,66,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,19,,,0
649216,34512,WD20034512,34512,6,80,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,19,,,0
649230,34513,WD20034513,34513,6,65,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
649244,34514,WD20034514,34514,6,67,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649258,34515,WD20034515,34515,6,86,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649272,34516,WD20034516,34516,6,61,FLca,FLskca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,3,0,,,0
649286,34517,WD20034517,34517,6,51,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,0,,,0
649300,34520,WD20034520,34520,6,90,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
649314,34521,WD20034521,34521,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649328,34522,WD20034522,34522,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649342,34523,WD20034523,34523,6,77,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649356,34524,WD20034524,34524,6,74,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649370,34525,WD20034525,34525,6,90,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
649384,34526,WD20034526,34526,6,90,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
649398,34527,WD20034527,34527,6,81,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
649412,34528,WD20034528,34528,6,87,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
649426,34529,WD20034529,34529,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649440,34530,WD20034530,34530,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649454,34531,WD20034531,34531,6,90,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
649468,34532,WD20034532,34532,6,90,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
649482,34533,WD20034533,34533,6,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649489,34535,WD20034535,34535,6,76,LPli,LPli,LP,18,LPq,B,11,1.5600000,1.3700000,I,4,10,0,0,,,0
649503,34536,WD20034536,34536,6,71,LPnt,LPnt,LP,18,RK,B,,,-3.0000000,,4,0,0,0,,,0
649517,34537,WD20034537,34537,6,100,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
649524,34538,WD20034538,34538,6,60,CMca,CMlpca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,0,,,0
649538,34539,WD20034539,34539,6,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649545,34540,WD20034540,34540,6,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649552,34541,WD20034541,34541,6,71,LPli,LPli,LP,18,LPq,B,11,1.5600000,1.3700000,I,4,10,0,0,,,0
649566,34542,WD20034542,34542,6,90,LPnt,LPnt,LP,18,RK,B,,,-3.0000000,,4,0,0,0,,,0
649580,34543,WD20034543,34543,6,100,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,19,,,0
649587,34544,WD20034544,34544,6,75,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,19,,,0
649601,34545,WD20034545,34545,6,54,CMca,CMlpca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,19,,,0
649615,34546,WD20034546,34546,6,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649622,34548,WD20034548,34548,6,65,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649636,34549,WD20034549,34549,6,65,LPnt,LPnt,LP,18,RK,B,,,-3.0000000,,4,0,0,0,,,0
649650,34550,WD20034550,34550,6,100,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
649657,34551,WD20034551,34551,6,100,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
649664,34552,WD20034552,34552,6,57,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
649678,34553,WD20034553,34553,6,81,LPnt,LPnt,LP,18,RK,B,,,-3.0000000,,4,0,0,0,,,0
649692,34554,WD20034554,34554,6,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649699,34555,WD20034555,34555,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
649713,34556,WD20034556,34556,6,79,CMca,CMlpca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,0,,,0
649727,34557,WD20034557,34557,6,70,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
649741,34558,WD20034558,34558,6,55,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649755,34559,WD20034559,34559,6,58,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649769,34560,WD20034560,34560,6,69,FLca,FLskca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,3,0,,,0
649783,34561,WD20034561,34561,6,68,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,0,,,0
649797,34562,WD20034562,34562,6,84,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,0,,,0
649811,34563,WD20034563,34563,6,75,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649825,34564,WD20034564,34564,6,72,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649839,34565,WD20034565,34565,6,53,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649853,34566,WD20034566,34566,6,67,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
649867,34567,WD20034567,34567,6,70,FLca,FLskca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,3,0,,,0
649881,34568,WD20034568,34568,6,50,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,0,,,0
649895,34569,WD20034569,34569,6,73,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
649909,34570,WD20034570,34570,6,90,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
649923,34571,WD20034571,34571,6,89,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
649937,34572,WD20034572,34572,6,90,RGca,RGkkca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,1,0,,,0
649951,34573,WD20034573,34573,6,90,RGca,RGkkca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,1,0,,,0
649965,34575,WD20034575,34575,6,69,LPli,LPli,LP,18,LPq,B,11,1.5600000,1.3700000,I,4,10,0,0,,,0
649979,34577,WD20034577,34577,6,78,LPli,LPli,LP,18,LPq,B,11,1.5600000,1.3700000,I,4,10,0,0,,,0
649993,34578,WD20034578,34578,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650007,34579,WD20034579,34579,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650021,34580,WD20034580,34580,6,90,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
650035,34581,WD20034581,34581,6,74,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650049,34582,WD20034582,34582,6,90,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
650063,34583,WD20034583,34583,6,90,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
650077,34584,WD20034584,34584,6,90,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
650091,34585,WD20034585,34585,6,90,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
650105,34586,WD20034586,34586,6,90,LPli,LPli,LP,18,LPq,B,11,1.5600000,1.3700000,I,4,10,0,0,,,0
650119,34588,WD20034588,34588,6,90,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
650133,34589,WD20034589,34589,6,83,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
650147,34590,WD20034590,34590,6,90,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
650161,34591,WD20034591,34591,6,90,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
650175,34592,WD20034592,34592,6,87,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
650189,34593,WD20034593,34593,6,90,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
650203,34594,WD20034594,34594,6,90,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
650217,34596,WD20034596,34596,6,90,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
650231,34597,WD20034597,34597,6,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650238,34598,WD20034598,34598,6,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650245,34599,WD20034599,34599,6,57,LPli,LPli,LP,18,LPq,B,11,1.5600000,1.3700000,I,4,10,0,0,,,0
650259,34600,WD20034600,34600,6,83,LPnt,LPnt,LP,18,RK,B,,,-3.0000000,,4,0,0,0,,,0
650273,34602,WD20034602,34602,6,100,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
650280,34603,WD20034603,34603,6,59,CMca,CMlpca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,0,,,0
650294,34604,WD20034604,34604,6,71,LPnt,LPnt,LP,18,RK,B,,,-3.0000000,,4,0,0,0,,,0
650308,34605,WD20034605,34605,6,77,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650322,34606,WD20034606,34606,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650336,34607,WD20034607,34607,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650350,34608,WD20034608,34608,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650364,34609,WD20034609,34609,6,88,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650378,34610,WD20034610,34610,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650392,34611,WD20034611,34611,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650406,34612,WD20034612,34612,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650420,34613,WD20034613,34613,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650434,34614,WD20034614,34614,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650448,34615,WD20034615,34615,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650462,34616,WD20034616,34616,6,88,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650476,34617,WD20034617,34617,6,53,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
650490,34618,WD20034618,34618,6,57,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650504,34619,WD20034619,34619,6,67,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650518,34620,WD20034620,34620,6,100,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
650525,34621,WD20034621,34621,6,76,GYcc,GYskcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,3,0,,,0
650539,34622,WD20034622,34622,6,77,GYcc,GYskcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,3,0,,,0
650553,34624,WD20034624,34624,6,100,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
650560,34625,WD20034625,34625,6,51,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650574,34626,WD20034626,34626,6,63,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650588,34627,WD20034627,34627,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650602,34628,WD20034628,34628,6,50,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
650616,34629,WD20034629,34629,6,60,RGca,RGskca,RG,26,ARc,B,12,1.3400000,1.6200000,SE,1,72,3,0,,,0
650630,34630,WD20034630,34630,6,51,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
650644,34631,WD20034631,34631,6,100,ARca,ARca,AR,4,ARc,B,12,1.3400000,1.6200000,SE,1,72,0,0,,,0
650651,34632,WD20034632,34632,6,60,ARca,ARca,AR,4,ARc,B,12,1.3400000,1.6200000,SE,1,72,0,0,,,0
650665,34634,WD20034634,34634,6,60,ARca,ARca,AR,4,ARc,B,12,1.3400000,1.6200000,SE,1,72,0,0,,,0
650679,34635,WD20034635,34635,6,90,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
650693,34636,WD20034636,34636,6,90,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
650707,34637,WD20034637,34637,6,90,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
650721,34638,WD20034638,34638,6,89,CMca,CMskca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,3,0,,,0
650735,34639,WD20034639,34639,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650749,34640,WD20034640,34640,6,53,ARca,ARca,AR,4,ARc,B,12,1.3400000,1.6200000,SE,1,72,0,0,,,0
650763,34641,WD20034641,34641,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650777,34642,WD20034642,34642,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650791,34644,WD20034644,34644,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650805,34645,WD20034645,34645,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650819,34646,WD20034646,34646,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650833,34647,WD20034647,34647,6,90,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650847,34648,WD20034648,34648,6,82,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650861,34650,WD20034650,34650,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650875,34652,WD20034652,34652,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650889,34653,WD20034653,34653,6,100,RGca,RGskca,RG,26,ARc,B,12,1.3400000,1.6200000,SE,1,72,3,0,,,0
650896,34654,WD20034654,34654,6,100,RGca,RGskca,RG,26,ARc,B,12,1.3400000,1.6200000,SE,1,72,3,0,,,0
650903,34655,WD20034655,34655,6,76,GYcc,GYskcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,3,0,,,0
650917,34656,WD20034656,34656,6,82,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650931,34658,WD20034658,34658,6,58,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,0,0,,,0
650945,34659,WD20034659,34659,6,53,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
650959,34660,WD20034660,34660,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650973,34661,WD20034661,34661,6,77,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
650987,34662,WD20034662,34662,6,90,RGca,RGkkca,RG,26,ARc,B,12,1.3400000,1.6200000,SE,1,72,1,0,,,0
651001,34663,WD20034663,34663,6,69,FLca,FLskca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,3,0,,,0
651015,34664,WD20034664,34664,6,52,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,0,,,0
651029,34665,WD20034665,34665,6,90,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
651043,34666,WD20034666,34666,6,90,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
651057,34667,WD20034667,34667,6,70,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
651071,34668,WD20034668,34668,6,56,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
651085,34669,WD20034669,34669,6,78,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
651099,34670,WD20034670,34670,6,56,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
651113,34671,WD20034671,34671,6,51,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
651127,34672,WD20034672,34672,6,83,GYcc,GYskcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,3,0,,,0
651141,34673,WD20034673,34673,6,83,GYcc,GYskcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,3,0,,,0
651155,34674,WD20034674,34674,6,52,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
651169,34675,WD20034675,34675,6,53,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
651183,34676,WD20034676,34676,6,61,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
651197,34677,WD20034677,34677,6,88,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
651211,34678,WD20034678,34678,6,65,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,0,,,0
651225,34679,WD20034679,34679,6,62,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,0,,,0
651239,34680,WD20034680,34680,6,66,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
651253,34681,WD20034681,34681,6,78,CLha,CLsk,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,3,0,,,0
651267,34682,WD20034682,34682,6,54,FLca,FLca,FL,10,FLc,B,9,1.7100000,1.4900000,MW,1,172,0,0,,,0
651281,34683,WD20034683,34683,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
651295,34684,WD20034684,34684,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
651309,34685,WD20034685,34685,6,72,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
651323,34686,WD20034686,34686,6,90,RGca,RGkkca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,1,0,,,0
651337,34687,WD20034687,34687,6,79,RGca,RGkkca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,1,0,,,0
651351,34689,WD20034689,34689,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
651365,34690,WD20034690,34690,6,100,RGca,RGskca,RG,26,ARc,B,12,1.3400000,1.6200000,SE,1,72,3,0,,,0
651372,34691,WD20034691,34691,6,90,GYcc,GYskcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,3,0,,,0
651386,34692,WD20034692,34692,6,100,ARca,ARca,AR,4,ARc,B,12,1.3400000,1.6200000,SE,1,72,0,0,,,0
651393,34694,WD20034694,34694,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
651407,34695,WD20034695,34695,6,90,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
651421,34696,WD20034696,34696,6,84,GYcc,GYcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,0,0,,,0
651435,34697,WD20034697,34697,6,90,GYcc,GYkkcc,GY,14,GYk,B,9,1.6600000,1.3800000,MW,1,149,1,0,,,0
651449,34698,WD20034698,34698,6,100,SNha,SNhask,SN,29,SNh,B,9,1.7300000,1.5800000,MW,1,153,3,0,,,0
651456,34699,WD20034699,34699,6,72,SCcc,SCccsk,SC,28,SCk,B,9,1.8100000,1.4200000,MW,1,80,3,0,,,0
651470,34700,WD20034700,34700,6,59,SCcc,SCccsk,SC,28,SCk,B,9,1.8100000,1.4200000,MW,1,80,3,0,,,0
651484,34701,WD20034701,34701,6,100,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
651491,34702,WD20034702,34702,6,100,RGca,RGca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,0,0,,,0
651498,34703,WD20034703,34703,6,90,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
651512,34704,WD20034704,34704,6,100,ARca,ARca,AR,4,ARc,B,12,1.3400000,1.6200000,SE,1,72,0,0,,,0
651519,34705,WD20034705,34705,6,89,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
651533,34706,WD20034706,34706,6,100,ARca,ARca,AR,4,ARc,B,12,1.3400000,1.6200000,SE,1,72,0,0,,,0
651540,34707,WD20034707,34707,6,100,RGca,RGskca,RG,26,RGc,B,11,1.6200000,1.4200000,MW,1,149,3,0,,,0
651547,34708,WD20034708,34708,6,100,RGca,RGskca,RG,26,ARc,B,12,1.3400000,1.6200000,SE,1,72,3,0,,,0
651554,34710,WD20034710,34710,6,90,CLha,CLha,CL,7,CLh,B,9,1.6800000,1.4500000,MW,1,150,0,0,,,0
651568,34711,WD20034711,34711,6,100,ARca,ARca,AR,4,ARc,B,12,1.3400000,1.6200000,SE,1,72,0,0,,,0
651575,34712,WD20034712,34712,6,78,SCcc,SCcc,SC,28,SCk,B,9,1.8100000,1.4200000,MW,1,80,0,0,,,0
651589,34713,WD20034713,34713,6,84,SCcc,SCcc,SC,28,SCk,B,9,1.8100000,1.4200000,MW,1,80,0,0,,,0
